File;Class
resizedDataset/scan_00082/00007_00082_outdoor_060_0201.png;1
resizedDataset/scan_00082/00007_00082_outdoor_060_0300.png;1
resizedDataset/scan_00082/00007_00082_outdoor_060_0301.png;1
resizedDataset/scan_00082/00007_00082_outdoor_060_0400.png;1
resizedDataset/scan_00082/00007_00082_outdoor_060_0401.png;1
resizedDataset/scan_00082/00007_00082_outdoor_060_0500.png;1
resizedDataset/scan_00082/00007_00082_outdoor_060_0501.png;1
resizedDataset/scan_00082/00007_00082_outdoor_070_0000.png;1
resizedDataset/scan_00082/00007_00082_outdoor_070_0001.png;1
resizedDataset/scan_00082/00007_00082_outdoor_070_0100.png;1
resizedDataset/scan_00082/00007_00082_outdoor_070_0101.png;1
resizedDataset/scan_00082/00007_00082_outdoor_070_0200.png;1
resizedDataset/scan_00082/00007_00082_outdoor_070_0201.png;1
resizedDataset/scan_00082/00007_00082_outdoor_070_0300.png;1
resizedDataset/scan_00082/00007_00082_outdoor_070_0301.png;1
resizedDataset/scan_00082/00007_00082_outdoor_070_0400.png;1
resizedDataset/scan_00082/00007_00082_outdoor_070_0401.png;1
resizedDataset/scan_00082/00007_00082_outdoor_070_0500.png;1
resizedDataset/scan_00082/00007_00082_outdoor_070_0501.png;1
resizedDataset/scan_00082/00007_00082_outdoor_080_0000.png;1
resizedDataset/scan_00082/00007_00082_outdoor_080_0001.png;1
resizedDataset/scan_00082/00007_00082_outdoor_080_0100.png;1
resizedDataset/scan_00082/00007_00082_outdoor_080_0101.png;1
resizedDataset/scan_00082/00007_00082_outdoor_080_0200.png;1
resizedDataset/scan_00082/00007_00082_outdoor_080_0201.png;1
resizedDataset/scan_00082/00007_00082_outdoor_080_0300.png;1
resizedDataset/scan_00082/00007_00082_outdoor_080_0301.png;1
resizedDataset/scan_00082/00007_00082_outdoor_080_0400.png;1
resizedDataset/scan_00082/00007_00082_outdoor_080_0401.png;1
resizedDataset/scan_00082/00007_00082_outdoor_080_0500.png;1
resizedDataset/scan_00082/00007_00082_outdoor_080_0501.png;1
resizedDataset/scan_00082/00007_00082_outdoor_090_0000.png;1
resizedDataset/scan_00082/00007_00082_outdoor_090_0001.png;1
resizedDataset/scan_00082/00007_00082_outdoor_090_0100.png;1
resizedDataset/scan_00082/00007_00082_outdoor_090_0101.png;1
resizedDataset/scan_00082/00007_00082_outdoor_090_0200.png;1
resizedDataset/scan_00082/00007_00082_outdoor_090_0201.png;1
resizedDataset/scan_00082/00007_00082_outdoor_090_0300.png;1
resizedDataset/scan_00082/00007_00082_outdoor_090_0301.png;1
resizedDataset/scan_00082/00007_00082_outdoor_090_0400.png;1
resizedDataset/scan_00082/00007_00082_outdoor_090_0401.png;1
resizedDataset/scan_00082/00007_00082_outdoor_090_0500.png;1
resizedDataset/scan_00082/00007_00082_outdoor_090_0501.png;1
resizedDataset/scan_00082/00007_00082_outdoor_100_0000.png;1
resizedDataset/scan_00082/00007_00082_outdoor_100_0001.png;1
resizedDataset/scan_00082/00007_00082_outdoor_100_0100.png;1
resizedDataset/scan_00082/00007_00082_outdoor_100_0101.png;1
resizedDataset/scan_00082/00007_00082_outdoor_100_0200.png;1
resizedDataset/scan_00082/00007_00082_outdoor_100_0201.png;1
resizedDataset/scan_00082/00007_00082_outdoor_100_0300.png;1
resizedDataset/scan_00082/00007_00082_outdoor_100_0301.png;1
resizedDataset/scan_00082/00007_00082_outdoor_100_0400.png;1
resizedDataset/scan_00082/00007_00082_outdoor_100_0401.png;1
resizedDataset/scan_00082/00007_00082_outdoor_110_0000.png;1
resizedDataset/scan_00082/00007_00082_outdoor_110_0001.png;1
resizedDataset/scan_00082/00007_00082_outdoor_110_0100.png;1
resizedDataset/scan_00082/00007_00082_outdoor_110_0101.png;1
resizedDataset/scan_00082/00007_00082_outdoor_110_0200.png;1
resizedDataset/scan_00082/00007_00082_outdoor_110_0201.png;1
resizedDataset/scan_00082/00007_00082_outdoor_110_0300.png;1
resizedDataset/scan_00082/00007_00082_outdoor_110_0301.png;1
resizedDataset/scan_00082/00007_00082_outdoor_110_0400.png;1
resizedDataset/scan_00082/00007_00082_outdoor_110_0401.png;1
resizedDataset/scan_00082/00007_00082_outdoor_120_0000.png;1
resizedDataset/scan_00082/00007_00082_outdoor_120_0001.png;1
resizedDataset/scan_00082/00007_00082_outdoor_120_0100.png;1
resizedDataset/scan_00082/00007_00082_outdoor_120_0101.png;1
resizedDataset/scan_00082/00007_00082_outdoor_120_0200.png;1
resizedDataset/scan_00082/00007_00082_outdoor_120_0201.png;1
resizedDataset/scan_00082/00007_00082_outdoor_120_0300.png;1
resizedDataset/scan_00082/00007_00082_outdoor_120_0301.png;1
resizedDataset/scan_00082/00007_00082_outdoor_130_0000.png;1
resizedDataset/scan_00082/00007_00082_outdoor_130_0001.png;1
resizedDataset/scan_00082/00007_00082_outdoor_130_0100.png;1
resizedDataset/scan_00082/00007_00082_outdoor_130_0101.png;1
resizedDataset/scan_00082/00007_00082_outdoor_130_0200.png;1
resizedDataset/scan_00082/00007_00082_outdoor_130_0201.png;1
resizedDataset/scan_00082/00007_00082_outdoor_130_0300.png;1
resizedDataset/scan_00082/00007_00082_outdoor_130_0301.png;1
resizedDataset/scan_00082/00007_00082_outdoor_140_0000.png;1
resizedDataset/scan_00082/00007_00082_outdoor_140_0001.png;1
resizedDataset/scan_00082/00007_00082_outdoor_140_0100.png;1
resizedDataset/scan_00082/00007_00082_outdoor_140_0101.png;1
resizedDataset/scan_00082/00007_00082_outdoor_140_0200.png;1
resizedDataset/scan_00082/00007_00082_outdoor_140_0201.png;1
resizedDataset/scan_00082/00007_00082_outdoor_140_0300.png;1
resizedDataset/scan_00082/00007_00082_outdoor_140_0301.png;1
resizedDataset/scan_00082/00007_00082_outdoor_150_0000.png;1
resizedDataset/scan_00082/00007_00082_outdoor_150_0001.png;1
resizedDataset/scan_00082/00007_00082_outdoor_150_0100.png;1
resizedDataset/scan_00082/00007_00082_outdoor_150_0101.png;1
resizedDataset/scan_00082/00007_00082_outdoor_150_0200.png;1
resizedDataset/scan_00082/00007_00082_outdoor_150_0201.png;1
resizedDataset/scan_00082/00007_00082_outdoor_150_0300.png;1
resizedDataset/scan_00082/00007_00082_outdoor_150_0301.png;1
resizedDataset/scan_00082/00007_00082_outdoor_160_0000.png;1
resizedDataset/scan_00082/00007_00082_outdoor_160_0001.png;1
resizedDataset/scan_00082/00007_00082_outdoor_160_0100.png;1
resizedDataset/scan_00082/00007_00082_outdoor_160_0101.png;1
resizedDataset/scan_00082/00007_00082_outdoor_160_0200.png;1
resizedDataset/scan_00082/00007_00082_outdoor_160_0201.png;1
resizedDataset/scan_00082/00007_00082_outdoor_160_0300.png;1
resizedDataset/scan_00082/00007_00082_outdoor_160_0301.png;1
resizedDataset/scan_00082/00007_00082_outdoor_170_0000.png;1
resizedDataset/scan_00082/00007_00082_outdoor_170_0001.png;1
resizedDataset/scan_00082/00007_00082_outdoor_170_0100.png;1
resizedDataset/scan_00082/00007_00082_outdoor_170_0101.png;1
resizedDataset/scan_00082/00007_00082_outdoor_170_0200.png;1
resizedDataset/scan_00082/00007_00082_outdoor_170_0201.png;1
resizedDataset/scan_00082/00007_00082_outdoor_170_0300.png;1
resizedDataset/scan_00082/00007_00082_outdoor_170_0301.png;1
resizedDataset/scan_00082/00007_00082_outdoor_180_0300.png;1
resizedDataset/scan_00082/00007_00082_outdoor_180_0301.png;1
resizedDataset/scan_00082/00007_00082_outdoor_180_0400.png;1
resizedDataset/scan_00082/00007_00082_outdoor_180_0401.png;1
resizedDataset/scan_00082/00007_00082_outdoor_190_0300.png;1
resizedDataset/scan_00082/00007_00082_outdoor_190_0301.png;1
resizedDataset/scan_00082/00007_00082_outdoor_190_0400.png;1
resizedDataset/scan_00082/00007_00082_outdoor_190_0401.png;1
resizedDataset/scan_00082/00007_00082_outdoor_190_0500.png;1
resizedDataset/scan_00082/00007_00082_outdoor_190_0501.png;1
resizedDataset/scan_00082/00007_00082_outdoor_200_0300.png;1
resizedDataset/scan_00082/00007_00082_outdoor_200_0301.png;1
resizedDataset/scan_00082/00007_00082_outdoor_200_0400.png;1
resizedDataset/scan_00082/00007_00082_outdoor_200_0401.png;1
resizedDataset/scan_00082/00007_00082_outdoor_200_0500.png;1
resizedDataset/scan_00082/00007_00082_outdoor_200_0501.png;1
resizedDataset/scan_00082/00007_00082_outdoor_210_0300.png;1
resizedDataset/scan_00082/00007_00082_outdoor_210_0301.png;1
resizedDataset/scan_00082/00007_00082_outdoor_210_0400.png;1
resizedDataset/scan_00082/00007_00082_outdoor_210_0401.png;1
resizedDataset/scan_00082/00007_00082_outdoor_210_0500.png;1
resizedDataset/scan_00082/00007_00082_outdoor_210_0501.png;1
resizedDataset/scan_00082/00007_00082_outdoor_220_0200.png;1
resizedDataset/scan_00082/00007_00082_outdoor_220_0201.png;1
resizedDataset/scan_00082/00007_00082_outdoor_220_0300.png;1
resizedDataset/scan_00082/00007_00082_outdoor_220_0301.png;1
resizedDataset/scan_00082/00007_00082_outdoor_220_0400.png;1
resizedDataset/scan_00082/00007_00082_outdoor_220_0401.png;1
resizedDataset/scan_00082/00007_00082_outdoor_220_0500.png;1
resizedDataset/scan_00082/00007_00082_outdoor_220_0501.png;1
resizedDataset/scan_00082/00007_00082_outdoor_230_0200.png;1
resizedDataset/scan_00082/00007_00082_outdoor_230_0201.png;1
resizedDataset/scan_00082/00007_00082_outdoor_230_0300.png;1
resizedDataset/scan_00082/00007_00082_outdoor_230_0301.png;1
resizedDataset/scan_00082/00007_00082_outdoor_230_0400.png;1
resizedDataset/scan_00082/00007_00082_outdoor_230_0401.png;1
resizedDataset/scan_00082/00007_00082_outdoor_230_0500.png;1
resizedDataset/scan_00082/00007_00082_outdoor_230_0501.png;1
resizedDataset/scan_00082/00007_00082_outdoor_240_0200.png;1
resizedDataset/scan_00082/00007_00082_outdoor_240_0201.png;1
resizedDataset/scan_00082/00007_00082_outdoor_240_0300.png;1
resizedDataset/scan_00082/00007_00082_outdoor_240_0301.png;1
resizedDataset/scan_00082/00007_00082_outdoor_240_0400.png;1
resizedDataset/scan_00082/00007_00082_outdoor_240_0401.png;1
resizedDataset/scan_00082/00007_00082_outdoor_240_0500.png;1
resizedDataset/scan_00082/00007_00082_outdoor_240_0501.png;1
resizedDataset/scan_00082/00007_00082_outdoor_250_0300.png;1
resizedDataset/scan_00082/00007_00082_outdoor_250_0301.png;1
resizedDataset/scan_00082/00007_00082_outdoor_250_0400.png;1
resizedDataset/scan_00082/00007_00082_outdoor_250_0401.png;1
resizedDataset/scan_00082/00007_00082_outdoor_250_0500.png;1
resizedDataset/scan_00082/00007_00082_outdoor_250_0501.png;1
resizedDataset/scan_00082/00007_00082_outdoor_260_0300.png;1
resizedDataset/scan_00082/00007_00082_outdoor_260_0301.png;1
resizedDataset/scan_00082/00007_00082_outdoor_260_0400.png;1
resizedDataset/scan_00082/00007_00082_outdoor_260_0401.png;1
resizedDataset/scan_00082/00007_00082_outdoor_270_0000.png;1
resizedDataset/scan_00082/00007_00082_outdoor_270_0001.png;1
resizedDataset/scan_00082/00007_00082_outdoor_270_0100.png;1
resizedDataset/scan_00082/00007_00082_outdoor_270_0101.png;1
resizedDataset/scan_00082/00007_00082_outdoor_270_0200.png;1
resizedDataset/scan_00082/00007_00082_outdoor_270_0201.png;1
resizedDataset/scan_00082/00007_00082_outdoor_270_0300.png;1
resizedDataset/scan_00082/00007_00082_outdoor_270_0301.png;1
resizedDataset/scan_00082/00007_00082_outdoor_270_0400.png;1
resizedDataset/scan_00082/00007_00082_outdoor_270_0401.png;1
resizedDataset/scan_00082/00007_00082_outdoor_280_0000.png;1
resizedDataset/scan_00082/00007_00082_outdoor_280_0001.png;1
resizedDataset/scan_00082/00007_00082_outdoor_280_0100.png;1
resizedDataset/scan_00082/00007_00082_outdoor_280_0101.png;1
resizedDataset/scan_00082/00007_00082_outdoor_280_0200.png;1
resizedDataset/scan_00082/00007_00082_outdoor_280_0201.png;1
resizedDataset/scan_00082/00007_00082_outdoor_280_0300.png;1
resizedDataset/scan_00082/00007_00082_outdoor_280_0301.png;1
resizedDataset/scan_00082/00007_00082_outdoor_280_0400.png;1
resizedDataset/scan_00082/00007_00082_outdoor_280_0401.png;1
resizedDataset/scan_00082/00007_00082_outdoor_290_0000.png;1
resizedDataset/scan_00082/00007_00082_outdoor_290_0001.png;1
resizedDataset/scan_00082/00007_00082_outdoor_290_0100.png;1
resizedDataset/scan_00082/00007_00082_outdoor_290_0101.png;1
resizedDataset/scan_00082/00007_00082_outdoor_290_0200.png;1
resizedDataset/scan_00082/00007_00082_outdoor_290_0201.png;1
resizedDataset/scan_00082/00007_00082_outdoor_290_0300.png;1
resizedDataset/scan_00082/00007_00082_outdoor_290_0301.png;1
resizedDataset/scan_00082/00007_00082_outdoor_300_0300.png;1
resizedDataset/scan_00082/00007_00082_outdoor_300_0301.png;1
resizedDataset/scan_00082/00007_00082_outdoor_310_0300.png;1
resizedDataset/scan_00082/00007_00082_outdoor_310_0301.png;1
resizedDataset/scan_00082/00007_00082_outdoor_320_0300.png;1
resizedDataset/scan_00082/00007_00082_outdoor_320_0301.png;1
resizedDataset/scan_00082/00007_00082_outdoor_330_0300.png;1
resizedDataset/scan_00082/00007_00082_outdoor_330_0301.png;1
resizedDataset/scan_00082/00007_00082_outdoor_340_0300.png;1
resizedDataset/scan_00082/00007_00082_outdoor_340_0301.png;1
resizedDataset/scan_00082/00007_00082_outdoor_350_0100.png;1
resizedDataset/scan_00082/00007_00082_outdoor_350_0101.png;1
resizedDataset/scan_00082/00007_00082_outdoor_350_0200.png;1
resizedDataset/scan_00082/00007_00082_outdoor_350_0201.png;1
resizedDataset/scan_00083/00007_00083_outdoor_050_0300.png;1
resizedDataset/scan_00083/00007_00083_outdoor_050_0301.png;1
resizedDataset/scan_00083/00007_00083_outdoor_070_0100.png;1
resizedDataset/scan_00083/00007_00083_outdoor_070_0101.png;1
resizedDataset/scan_00083/00007_00083_outdoor_070_0200.png;1
resizedDataset/scan_00083/00007_00083_outdoor_070_0201.png;1
resizedDataset/scan_00083/00007_00083_outdoor_070_0300.png;1
resizedDataset/scan_00083/00007_00083_outdoor_070_0301.png;1
resizedDataset/scan_00083/00007_00083_outdoor_080_0100.png;1
resizedDataset/scan_00083/00007_00083_outdoor_080_0101.png;1
resizedDataset/scan_00083/00007_00083_outdoor_080_0200.png;1
resizedDataset/scan_00083/00007_00083_outdoor_080_0201.png;1
resizedDataset/scan_00083/00007_00083_outdoor_080_0300.png;1
resizedDataset/scan_00083/00007_00083_outdoor_080_0301.png;1
resizedDataset/scan_00083/00007_00083_outdoor_090_0100.png;1
resizedDataset/scan_00083/00007_00083_outdoor_090_0101.png;1
resizedDataset/scan_00083/00007_00083_outdoor_090_0200.png;1
resizedDataset/scan_00083/00007_00083_outdoor_090_0201.png;1
resizedDataset/scan_00083/00007_00083_outdoor_090_0300.png;1
resizedDataset/scan_00083/00007_00083_outdoor_090_0301.png;1
resizedDataset/scan_00083/00007_00083_outdoor_100_0100.png;1
resizedDataset/scan_00083/00007_00083_outdoor_100_0101.png;1
resizedDataset/scan_00083/00007_00083_outdoor_110_0000.png;1
resizedDataset/scan_00083/00007_00083_outdoor_110_0001.png;1
resizedDataset/scan_00083/00007_00083_outdoor_110_0100.png;1
resizedDataset/scan_00083/00007_00083_outdoor_110_0101.png;1
resizedDataset/scan_00083/00007_00083_outdoor_110_0200.png;1
resizedDataset/scan_00083/00007_00083_outdoor_110_0201.png;1
resizedDataset/scan_00083/00007_00083_outdoor_110_0300.png;1
resizedDataset/scan_00083/00007_00083_outdoor_110_0301.png;1
resizedDataset/scan_00083/00007_00083_outdoor_110_0400.png;1
resizedDataset/scan_00083/00007_00083_outdoor_110_0401.png;1
resizedDataset/scan_00083/00007_00083_outdoor_110_0500.png;1
resizedDataset/scan_00083/00007_00083_outdoor_110_0501.png;1
resizedDataset/scan_00083/00007_00083_outdoor_120_0000.png;1
resizedDataset/scan_00083/00007_00083_outdoor_120_0001.png;1
resizedDataset/scan_00083/00007_00083_outdoor_120_0100.png;1
resizedDataset/scan_00083/00007_00083_outdoor_120_0101.png;1
resizedDataset/scan_00083/00007_00083_outdoor_120_0200.png;1
resizedDataset/scan_00083/00007_00083_outdoor_120_0201.png;1
resizedDataset/scan_00083/00007_00083_outdoor_120_0300.png;1
resizedDataset/scan_00083/00007_00083_outdoor_120_0301.png;1
resizedDataset/scan_00083/00007_00083_outdoor_120_0400.png;1
resizedDataset/scan_00083/00007_00083_outdoor_120_0401.png;1
resizedDataset/scan_00083/00007_00083_outdoor_120_0500.png;1
resizedDataset/scan_00083/00007_00083_outdoor_120_0501.png;1
resizedDataset/scan_00083/00007_00083_outdoor_130_0000.png;1
resizedDataset/scan_00083/00007_00083_outdoor_130_0001.png;1
resizedDataset/scan_00083/00007_00083_outdoor_130_0100.png;1
resizedDataset/scan_00083/00007_00083_outdoor_130_0101.png;1
resizedDataset/scan_00083/00007_00083_outdoor_130_0200.png;1
resizedDataset/scan_00083/00007_00083_outdoor_130_0201.png;1
resizedDataset/scan_00083/00007_00083_outdoor_130_0300.png;1
resizedDataset/scan_00083/00007_00083_outdoor_130_0301.png;1
resizedDataset/scan_00083/00007_00083_outdoor_130_0400.png;1
resizedDataset/scan_00083/00007_00083_outdoor_130_0401.png;1
resizedDataset/scan_00083/00007_00083_outdoor_130_0500.png;1
resizedDataset/scan_00083/00007_00083_outdoor_130_0501.png;1
resizedDataset/scan_00083/00007_00083_outdoor_140_0000.png;1
resizedDataset/scan_00083/00007_00083_outdoor_140_0001.png;1
resizedDataset/scan_00083/00007_00083_outdoor_140_0100.png;1
resizedDataset/scan_00083/00007_00083_outdoor_140_0101.png;1
resizedDataset/scan_00083/00007_00083_outdoor_140_0200.png;1
resizedDataset/scan_00083/00007_00083_outdoor_140_0201.png;1
resizedDataset/scan_00083/00007_00083_outdoor_140_0300.png;1
resizedDataset/scan_00083/00007_00083_outdoor_140_0301.png;1
resizedDataset/scan_00083/00007_00083_outdoor_140_0400.png;1
resizedDataset/scan_00083/00007_00083_outdoor_140_0401.png;1
resizedDataset/scan_00083/00007_00083_outdoor_140_0500.png;1
resizedDataset/scan_00083/00007_00083_outdoor_140_0501.png;1
resizedDataset/scan_00083/00007_00083_outdoor_150_0000.png;1
resizedDataset/scan_00083/00007_00083_outdoor_150_0001.png;1
resizedDataset/scan_00083/00007_00083_outdoor_150_0100.png;1
resizedDataset/scan_00083/00007_00083_outdoor_150_0101.png;1
resizedDataset/scan_00083/00007_00083_outdoor_150_0200.png;1
resizedDataset/scan_00083/00007_00083_outdoor_150_0201.png;1
resizedDataset/scan_00083/00007_00083_outdoor_150_0300.png;1
resizedDataset/scan_00083/00007_00083_outdoor_150_0301.png;1
resizedDataset/scan_00083/00007_00083_outdoor_150_0400.png;1
resizedDataset/scan_00083/00007_00083_outdoor_150_0401.png;1
resizedDataset/scan_00083/00007_00083_outdoor_150_0500.png;1
resizedDataset/scan_00083/00007_00083_outdoor_150_0501.png;1
resizedDataset/scan_00083/00007_00083_outdoor_160_0000.png;1
resizedDataset/scan_00083/00007_00083_outdoor_160_0001.png;1
resizedDataset/scan_00083/00007_00083_outdoor_160_0100.png;1
resizedDataset/scan_00083/00007_00083_outdoor_160_0101.png;1
resizedDataset/scan_00083/00007_00083_outdoor_160_0200.png;1
resizedDataset/scan_00083/00007_00083_outdoor_160_0201.png;1
resizedDataset/scan_00083/00007_00083_outdoor_160_0300.png;1
resizedDataset/scan_00083/00007_00083_outdoor_160_0301.png;1
resizedDataset/scan_00083/00007_00083_outdoor_160_0400.png;1
resizedDataset/scan_00083/00007_00083_outdoor_160_0401.png;1
resizedDataset/scan_00083/00007_00083_outdoor_160_0500.png;1
resizedDataset/scan_00083/00007_00083_outdoor_160_0501.png;1
resizedDataset/scan_00083/00007_00083_outdoor_170_0000.png;1
resizedDataset/scan_00083/00007_00083_outdoor_170_0001.png;1
resizedDataset/scan_00083/00007_00083_outdoor_170_0100.png;1
resizedDataset/scan_00083/00007_00083_outdoor_170_0101.png;1
resizedDataset/scan_00083/00007_00083_outdoor_170_0200.png;1
resizedDataset/scan_00083/00007_00083_outdoor_170_0201.png;1
resizedDataset/scan_00083/00007_00083_outdoor_170_0300.png;1
resizedDataset/scan_00083/00007_00083_outdoor_170_0301.png;1
resizedDataset/scan_00083/00007_00083_outdoor_170_0400.png;1
resizedDataset/scan_00083/00007_00083_outdoor_170_0401.png;1
resizedDataset/scan_00083/00007_00083_outdoor_170_0500.png;1
resizedDataset/scan_00083/00007_00083_outdoor_170_0501.png;1
resizedDataset/scan_00083/00007_00083_outdoor_180_0000.png;1
resizedDataset/scan_00083/00007_00083_outdoor_180_0001.png;1
resizedDataset/scan_00083/00007_00083_outdoor_180_0100.png;1
resizedDataset/scan_00083/00007_00083_outdoor_180_0101.png;1
resizedDataset/scan_00083/00007_00083_outdoor_180_0200.png;1
resizedDataset/scan_00083/00007_00083_outdoor_180_0201.png;1
resizedDataset/scan_00083/00007_00083_outdoor_180_0300.png;1
resizedDataset/scan_00083/00007_00083_outdoor_180_0301.png;1
resizedDataset/scan_00083/00007_00083_outdoor_180_0400.png;1
resizedDataset/scan_00083/00007_00083_outdoor_180_0401.png;1
resizedDataset/scan_00083/00007_00083_outdoor_180_0500.png;1
resizedDataset/scan_00083/00007_00083_outdoor_180_0501.png;1
resizedDataset/scan_00083/00007_00083_outdoor_190_0000.png;1
resizedDataset/scan_00083/00007_00083_outdoor_190_0001.png;1
resizedDataset/scan_00083/00007_00083_outdoor_190_0100.png;1
resizedDataset/scan_00083/00007_00083_outdoor_190_0101.png;1
resizedDataset/scan_00083/00007_00083_outdoor_190_0200.png;1
resizedDataset/scan_00083/00007_00083_outdoor_190_0201.png;1
resizedDataset/scan_00083/00007_00083_outdoor_200_0000.png;1
resizedDataset/scan_00083/00007_00083_outdoor_200_0001.png;1
resizedDataset/scan_00083/00007_00083_outdoor_200_0100.png;1
resizedDataset/scan_00083/00007_00083_outdoor_200_0101.png;1
resizedDataset/scan_00083/00007_00083_outdoor_200_0200.png;1
resizedDataset/scan_00083/00007_00083_outdoor_200_0201.png;1
resizedDataset/scan_00083/00007_00083_outdoor_210_0000.png;1
resizedDataset/scan_00083/00007_00083_outdoor_210_0001.png;1
resizedDataset/scan_00083/00007_00083_outdoor_210_0100.png;1
resizedDataset/scan_00083/00007_00083_outdoor_210_0101.png;1
resizedDataset/scan_00083/00007_00083_outdoor_210_0200.png;1
resizedDataset/scan_00083/00007_00083_outdoor_210_0201.png;1
resizedDataset/scan_00083/00007_00083_outdoor_210_0300.png;1
resizedDataset/scan_00083/00007_00083_outdoor_210_0301.png;1
resizedDataset/scan_00083/00007_00083_outdoor_220_0000.png;1
resizedDataset/scan_00083/00007_00083_outdoor_220_0001.png;1
resizedDataset/scan_00083/00007_00083_outdoor_220_0100.png;1
resizedDataset/scan_00083/00007_00083_outdoor_220_0101.png;1
resizedDataset/scan_00083/00007_00083_outdoor_220_0200.png;1
resizedDataset/scan_00083/00007_00083_outdoor_220_0201.png;1
resizedDataset/scan_00083/00007_00083_outdoor_220_0300.png;1
resizedDataset/scan_00083/00007_00083_outdoor_220_0301.png;1
resizedDataset/scan_00083/00007_00083_outdoor_220_0400.png;1
resizedDataset/scan_00083/00007_00083_outdoor_220_0401.png;1
resizedDataset/scan_00083/00007_00083_outdoor_230_0000.png;1
